prcp,lday,temp,snowpack,pet,snowfall,rainfall,melt,soilwater,evap,baseflow,surfaceflow,flow,qobs
0.0,0.452,0.7399999999999998,-0.0028755354588137125,0.7608664553636983,0.0,0.0,-3.421366051917093e-5,1717.4518735227105,0.7285682085190874,2.6854513815603656,0.0,2.6854513815603656,1.8943941645958196
0.0,0.4480001157407407,5.1000000000000005,-0.001989072402974655,1.0123026584975336,0.0,0.0,-0.0009846455050214883,1713.6050611316982,0.9671599775677445,2.3212232347215322,0.0,2.3212232347215322,1.829443507523963
0.65,0.4480001157407407,8.215,-1.2365748062731718e-6,1.2410706894381234,0.0,0.65,-6.182835803434572e-7,1710.7153245252844,1.1837267655628136,2.0804892519036735,0.0,2.0804892519036735,1.764492850452106
5.14,0.4440001157407408,10.83,0.0024684129931875094,1.453504606595942,0.0,5.14,0.0012494383799571138,1710.5917912159096,1.386245020275847,2.070773988146141,0.0,2.070773988146141,1.7103673028922255
6.45,0.44166932870370373,7.4399999999999995,0.00428333988694884,1.1636371883829766,0.0,6.45,0.0021875304334696595,1713.257875918916,1.1115206415855978,2.2908881104074434,0.0,2.2908881104074434,1.764492850452106
0.0,0.4400003472222222,1.1949999999999998,0.003890735714591321,0.7641727720039786,0.0,0.0,-0.0019632451862225645,1713.8421240247344,0.7301962115531261,2.342166936825485,0.0,2.342166936825485,1.6995421933802495
0.0,0.43611064814814815,0.5150000000000001,0.004327133211945278,0.722831740786435,0.0,0.0,-4.501021373351224e-6,1711.4766060974837,0.6897399561360357,2.1413742694705613,0.0,2.1413742694705613,1.6345915363083927
0.0,0.43600011574074077,1.745,0.0033403174792201304,0.7862409303419093,0.0,0.0,-0.05221064705375596,1707.1025124985983,0.7483287887541725,1.8143272922745182,0.0,1.8143272922745182,1.5696408792365362
0.0,0.43200000000000005,5.125,0.0018557848677623124,0.9777672600123133,0.0,0.0,0.0009365020304801719,1704.2224223483665,0.9290497461562442,1.626757943793212,0.0,1.626757943793212,1.5263404411886317
0.0,0.43194837962962956,6.62,0.0011102490697035162,1.0787802121233205,0.0,0.0,0.0005582061356892293,1701.9298431090428,1.0236507954720628,1.4914129056287793,0.0,1.4914129056287793,1.461389784116775
3.63,0.428,5.14,0.0006823751816030067,0.9696770917546392,0.0,3.63,0.0003423516760056758,1701.4048752659828,0.9198394074836097,1.462040498108509,0.0,1.462040498108509,1.4289144555808466
3.79,0.4261517361111111,5.375,0.0004263354058129247,0.9806240362725651,0.0,3.79,0.00021362210691380892,1702.8023258443448,0.9309877612035897,1.5415401722311863,0.0,1.5415401722311863,1.3747889080209663
3.01,0.42400011574074076,4.91,0.0002953471478386798,0.9460739330480542,0.0,3.01,0.00014789164860515197,1703.6670513100012,0.8986426030322501,1.5928839956832368,0.0,1.5928839956832368,1.3423135794850378
1.09,0.42121863425925926,0.9199999999999999,0.0001635730209613755,0.7178798016820461,1.1935220234349233e-9,1.0899999988064781,-0.00017583006794853192,1703.2253555509913,0.6817121758008627,1.566447775124525,0.0,1.566447775124525,1.2881880319251573
0.0,0.41999976851851856,0.8149999999999995,-5.571720023289298e-7,0.7106557960151412,0.0,0.0,-6.848435716879743e-5,1701.523045646756,0.6741776346033781,1.4686013721227884,0.0,1.4686013721227884,1.2340624843652768
0.0,0.4164640046296296,2.945,-8.399685110179043e-5,0.8147218592636245,0.0,0.0,-4.198010592632438e-5,1699.553830634853,0.7720074589341277,1.3630128181338224,0.0,1.3630128181338224,1.179936936805396
6.28,0.4159996527777778,1.16,-5.503969556076882e-5,0.7207583264906829,6.238163829941357e-10,6.279999999376184,-0.001430741487268661,1698.2461817821445,0.6824447828224511,1.2971261316539304,0.0,1.2971261316539304,1.158286717781444
3.35,0.4121109953703704,4.025,-3.84621088545328e-5,0.8668878328706328,0.0,3.35,-1.9227356086405914e-5,1698.3796425931607,0.8208709489127682,1.303702036694156,0.0,1.303702036694156,1.1907620463173723
5.98,0.41200046296296294,6.79,-2.3335766938806814e-5,1.040460946501579,0.0,5.98,-1.166652207436303e-5,1701.4576591410332,0.9870158634530475,1.4649674532491885,0.0,1.4649674532491885,1.1474616082694677
7.55,0.4080084490740741,4.215,-1.415796153465166e-5,0.8692254719872405,0.0,7.55,-7.078479647289301e-6,1706.336807276222,0.8269407744364445,1.762445668450199,0.0,1.762445668450199,1.16911182729342
0.0,0.40794895833333333,-1.905,0.04125354814177793,0.5712540780355272,0.0,0.0,-4.819777988036954e-16,1707.9857645925317,0.5439898080654272,1.8760732728091403,0.0,1.8760732728091403,1.158286717781444
1.26,0.40399999999999997,1.5899999999999999,0.10820227085923559,0.720868444628402,1.6982415473876244e-12,1.2599999999983018,-0.05395315608061076,1706.3343893337785,0.6857998118568758,1.7622842092350375,0.0,1.7622842092350375,1.158286717781444
2.5,0.4037145833333334,0.9299999999999997,0.11767910189491751,0.68852056284836,2.4769343520691933e-9,2.499999997523066,-0.0002936034537900018,1705.3097433116025,0.654632242086404,1.695177228861566,0.0,1.695177228861566,1.1474616082694677
0.03,0.40000023148148145,-3.3850000000000002,0.5216603355741097,0.5043563212944635,0.02999999999448761,5.51238887869232e-12,-0.0,1704.2818068476975,0.4792433323030326,1.6304223681053196,0.0,1.6304223681053196,1.1258113892455155
1.88,0.39971435185185183,-1.525,1.5225503105132112,0.5748738590088764,1.839560109927759,0.040439890072240824,-3.095130256242691e-14,1702.8464502389247,0.5457895949170876,1.5441195665035055,0.0,1.5441195665035055,1.1149862797335395
0.1,0.3960082175925926,-4.9799999999999995,2.524162912576275,0.44527380502954333,0.1,0.0,-0.0,1701.030156284888,0.42229541164197665,1.4414291345421308,0.0,1.4414291345421308,1.0760158854904256
1.61,0.39571446759259266,-4.975,3.3846483457031926,0.4451044596833172,1.61,0.0,-0.0,1696.8221471386805,0.4210905281104823,1.22899273637325,0.0,1.22899273637325,1.052200644564078
0.72,0.3921108796296296,0.9849999999999999,4.240675938544865,0.6712613826420486,4.115712570751384e-10,0.7199999995884288,-0.0006255655834077359,1695.2426158127757,0.6344548584630254,1.1575977706756417,0.0,1.1575977706756417,1.0273028926865329
5.24,0.3919487268518519,1.525,4.253465784143219,0.6962663367931115,1.3528755893332801e-11,5.2399999999864715,-0.04918532375219664,1700.0947342287677,0.6599723236087492,1.3912355339663354,0.0,1.3912355339663354,1.0121477393697664
6.77,0.3884644675925926,5.01,2.002844589304831,0.8725535901635133,0.0,6.77,2.0028445852924004,1708.556250106898,0.831186716909955,1.917067023652416,0.0,1.917067023652416,1.0825109511976112
1.39,0.38799999999999996,0.05500000000000016,1.1417154055686147,0.622978857594431,8.690870684826546e-6,1.389991309129315,-1.192710013808829e-7,1712.1026257556464,0.5946758530974644,2.1927741881151754,0.0,2.1927741881151754,1.1041611702215632
0.01,0.3848466435185185,-5.11,1.5925014832982396,0.42867132408536734,0.01,0.0,-0.0,1711.6108611224429,0.4090785133698792,2.152294938229064,0.0,2.152294938229064,1.0933360607095872
0.53,0.3840003472222222,-2.845,1.8776219464087882,0.5031479049503795,0.5299999784382169,2.156178312506807e-8,-0.0,1708.4473616580553,0.47926363137754735,1.909173979080501,0.0,1.909173979080501,1.0781809073928208
1.08,0.38166932870370374,-5.4399999999999995,2.692138591596903,0.41507836638838924,1.08,0.0,-0.0,1704.3729320488465,0.39443180782450005,1.6360614658245065,0.0,1.6360614658245065,1.057613199320066
0.0,0.3799997685185186,-10.195,3.195638633634974,0.29040745705778176,0.0,0.0,-0.0,1702.3865280708198,0.27564057087690796,1.517444364054378,0.0,1.517444364054378,1.0229728488817424
2.93,0.37920590277777777,-5.655,4.649992695445786,0.4060034758511969,2.93,0.0,-0.0,1700.5811284778276,0.3849499875763948,1.4171127857066022,0.0,1.4171127857066022,1.0262203817353355
2.58,0.37611087962962964,-1.4500000000000002,7.401758906258105,0.5437803495104654,2.46526890408021,0.11473109591979029,-6.404259375747614e-14,1698.6149275282728,0.5149862680074487,1.3153763347635636,0.0,1.3153763347635636,1.0110652284185688
1.44,0.3759486111111111,-0.15999999999999992,7.7886709475783755,0.5947050873365035,7.729003793617295e-5,1.4399227099620637,-1.5564816200867747e-8,1697.3304292625744,0.5627885509104552,1.2528908631725488,0.0,1.2528908631725488,1.0002401189065926
0.01,0.37321898148148147,-3.545,8.33567913559345,0.465244729234855,0.009999999999629024,3.709771378979099e-13,-0.0,1695.8709803253907,0.4398974791676811,1.1854891878369729,0.0,1.1854891878369729,0.9785898998826404
0.0,0.3719998842592593,-10.504999999999999,8.345748659303545,0.2776826177366448,0.0,0.0,-0.0,1694.3190366445735,0.2623137693725783,1.1177892420201883,0.0,1.1177892420201883,0.9374544837371314
1.18,0.37120578703703705,-14.209999999999999,8.68590123420518,0.2080806283320241,1.18,0.0,-0.0,1692.9552284882836,0.19640580809625147,1.0614953031242294,0.0,1.0614953031242294,0.9082266880547958
26.78,0.3684645833333333,-10.4,22.480026784652104,0.277246438033242,26.78,0.0,-0.0,1691.7758990838229,0.261508621786981,1.0151071299445777,0.0,1.0151071299445777,0.9017316223476101
19.17,0.3680003472222222,-8.115,45.29817029985547,0.3287762847764795,19.17,0.0,-0.0,1690.53896097366,0.30988665253920067,0.9686295456934784,0.0,0.9686295456934784,0.9536921480050955
0.0,0.36615196759259255,-12.34,54.76806351386436,0.2374580324331717,0.0,0.0,-0.0,1689.260472134644,0.2236457696768122,0.92282598908443,0.0,0.92282598908443,0.9948275641506047
2.27,0.3644642361111111,-3.02,57.05168293040108,0.4716500404120313,2.2699999839520584,1.6047941507335572e-8,-0.0,1687.9661592782081,0.4438751320143724,0.8786613694956465,0.0,0.8786613694956465,1.0045701627113832
0.0,0.36400011574074076,-3.165,57.931948597570994,0.46621543685862255,0.0,0.0,-0.0,1686.6568148680965,0.4384202220557153,0.8361340327578539,0.0,0.8361340327578539,0.9731773451266524
10.33,0.3621513888888889,-4.535,63.20539219963469,0.4204990176625521,10.32999999999998,1.9496626535442376e-14,-0.0,1685.3517767257174,0.39512340136253643,0.7957948590364835,0.0,0.7957948590364835,0.9688473013218619
12.47,0.3604638888888889,-1.935,74.85893386250015,0.5036952661569724,12.465458525655325,0.004541474344674479,-8.074457591254549e-16,1684.0889280301449,0.4729444058385138,0.7586135524689482,0.0,0.7586135524689482,1.0294679145889283
0.02,0.3599998842592593,-3.5549999999999997,80.74746615823945,0.44844573655535735,0.019999999999328652,6.713485323217583e-13,-0.0,1682.9246973181168,0.42077679977063237,0.7258766924016257,0.0,0.7258766924016257,1.043540556954497
2.39,0.35920578703703704,-1.32,81.84450000128264,0.5240922120241802,2.041399726837526,0.3486002731624744,-2.2509933702324911e-13,1681.9251617199345,0.49146384810242355,0.6989002741901369,0.0,0.6989002741901369,1.043540556954497
0.06,0.3572189814814815,-7.365,83.04459717787724,0.3373916379605313,0.06,0.0,-0.0,1681.045335165207,0.3162211716415295,0.6759855558571585,0.0,0.6759855558571585,1.0143127612721616
0.0,0.35611041666666665,-9.629999999999999,83.08764390661975,0.2840269900352162,0.0,0.0,-0.0,1680.1798531025263,0.26606796451226367,0.6541775926663316,0.0,0.6541775926663316,0.9688473013218619
0.04,0.3559483796296296,-12.274999999999999,82.61928965845428,0.23200301302995835,0.04,0.0,-0.0,1679.2621856948786,0.21721476189902733,0.6318226456705043,0.0,0.6318226456705043,0.9580221918098859
11.26,0.3546476851851852,-5.39,88.05674793758018,0.3870942820700334,11.26,0.0,-0.0,1678.2661115874448,0.3622052862017442,0.608421436027449,0.0,0.608421436027449,1.0457055788568925
14.1,0.35321898148148145,0.575,95.76501377061297,0.5878687410337132,4.86338884864157e-7,14.099999513661114,-1.5329550963406502e-5,1677.2057179075991,0.5497229965383748,0.5844608550773509,0.0,0.5844608550773509,1.2124122653413245
0.0,0.35211030092592593,-3.0300000000000002,99.48420990095075,0.45533907121968165,0.0,0.0,-0.0,1676.1354002649102,0.42552121645596613,0.5612328068951902,0.0,0.5612328068951902,1.2232373748533005
1.44,0.35199988425925927,-7.92,100.05948241640455,0.3190720504057845,1.44,0.0,-0.0,1675.1498627511405,0.29800231112943415,0.5406618815825012,0.0,0.5406618815825012,1.2448875938772528
0.65,0.35171423611111113,-11.265,101.09846291152331,0.24775473064170003,0.65,0.0,-0.0,1674.353496734921,0.2312843846836501,0.5245915896474271,0.0,0.5245915896474271,1.2557127033892288
0.9,0.3506474537037037,-17.915,101.96279508615704,0.1461429132968993,0.9,0.0,-0.0,1673.6888079352245,0.13637340227066377,0.5115448085611065,0.0,0.5115448085611065,1.2448875938772528
8.16,0.34966921296296294,-22.27,106.53515895953684,0.10149498174210407,8.16,0.0,-0.0,1673.0896934416285,0.09467623884559033,0.5000634159645099,0.0,0.5000634159645099,1.2340624843652768
9.13,0.3488465277777778,-13.4,115.22661941408931,0.20835658075430832,9.13,0.0,-0.0,1672.5096655518398,0.19429116886438946,0.4891933676923209,0.0,0.4891933676923209,1.2990131414371333
0.0,0.3481105324074074,-9.84,119.78707376673924,0.2732802766016715,0.0,0.0,-0.0,1671.9159592269416,0.25474163673996336,0.47831164573730095,0.0,0.47831164573730095,1.2881880319251573
0.2,0.3480079861111111,-10.33,120.01799740448024,0.2632492610769579,0.2,0.0,-0.0,1671.2895320913908,0.24529915762340265,0.4670925274204896,0.0,0.4670925274204896,1.2557127033892288
0.0,0.34794849537037037,-12.625,120.12149511864901,0.22073022149718283,0.0,0.0,-0.0,1670.6250644330203,0.20559757830803024,0.4554795850820195,0.0,0.4554795850820195,1.2124122653413245
0.0,0.34771435185185184,-12.825,120.13155836509092,0.2171864145178769,0.0,0.0,-0.0,1669.9309592030372,0.2022126752604103,0.4436568778657845,0.0,0.4436568778657845,1.1907620463173723
0.27,0.3472057870370371,-6.79,120.30600797940023,0.3421293787498862,0.27,0.0,-0.0,1669.2265284935522,0.3184071781820749,0.43197201495299775,0.0,0.43197201495299775,1.16911182729342
0.0,0.3466476851851852,-14.879999999999999,120.38887463442747,0.1843130723057472,0.0,0.0,-0.0,1668.517156132905,0.17146047317470595,0.42051615961336863,0.0,0.42051615961336863,1.1149862797335395
0.0,0.3466476851851852,-17.445,120.44845475044119,0.15009625501827453,0.0,0.0,-0.0,1667.8122474432532,0.13957068762943164,0.40943335285196153,0.0,0.40943335285196153,1.0933360607095872
0.01,0.3461518518518519,-6.79,120.45489333994293,0.34109085288536306,0.01,0.0,-0.0,1667.120599848393,0.31704017120237443,0.398842987998074,0.0,0.398842987998074,1.0825109511976112
4.17,0.3461518518518519,-3.5900000000000003,122.70154634199365,0.4301186582610659,4.16999999990136,9.863959149480905e-11,-0.0,1666.4473842476464,0.39962908742141723,0.38879798745455973,0.0,0.38879798745455973,1.055448177417671
0.13,0.3456693287037037,-5.365,124.7053986947291,0.3779798123055532,0.13,0.0,-0.0,1665.794145015861,0.35104851420946404,0.3792929513795157,0.0,0.3792929513795157,1.0262203817353355
0.0,0.3456693287037037,-13.68,124.70743862742093,0.20199069993669966,0.0,0.0,-0.0,1665.1588000034105,0.18752718478715252,0.3702712483509547,0.0,0.3702712483509547,0.9850849655898262
0.01,0.3461518518518519,-12.01,124.72667118443643,0.2302778140953388,0.01,0.0,-0.0,1664.5356405361938,0.2137087970919796,0.3616310606428754,0.0,0.3616310606428754,0.9255468632739575
0.0,0.3461518518518519,-5.6000000000000005,124.96079646182876,0.37209948247921304,0.0,0.0,-0.0,1663.915331415636,0.34519738119145404,0.3532306359772901,0.0,0.3532306359772901,0.9093091990059934
0.0,0.3461518518518519,-6.335000000000001,124.97609961032244,0.35266805445429344,0.0,0.0,-0.0,1663.2849109186877,0.3270468515724592,0.3448931872999588,0.0,0.3448931872999588,0.8660087609580888
5.92,0.3466476851851852,-10.209999999999999,127.75044937490055,0.26461773719061504,5.92,0.0,-0.0,1662.6607940043746,0.24530127776210497,0.3368329707129706,0.0,0.3368329707129706,0.8605962062021009
5.98,0.3472057870370371,-2.9400000000000004,134.0860374177166,0.4518778980195696,5.979999905912866,9.408713434799766e-8,-0.0,1662.101710644315,0.418751040646206,0.3297727158362741,0.0,0.3297727158362741,0.882246425226053
0.0,0.34771435185185184,-9.86,137.1804373360987,0.2725570743551899,0.0,0.0,-0.0,1661.5834683165185,0.2524973499387902,0.32336044729651264,0.0,0.32336044729651264,0.9093091990059934
0.0,0.34794849537037037,-15.025,137.27851618882914,0.18289316936183472,0.0,0.0,-0.0,1661.0830418945627,0.1693815229286469,0.3172869710143383,0.0,0.3172869710143383,0.9201343085179694
0.0,0.34800000000000003,-5.1499999999999995,137.27852452230414,0.3865073234893332,0.0,0.0,-0.0,1660.5829240049015,0.3578454486785136,0.3113312085248551,0.0,0.3113312085248551,0.8930715347380292
0.01,0.3480079861111111,-4.725,137.4372908074212,0.3985784187894669,0.009999999999999998,2.7755575615628915e-18,-0.0,1660.0711250268655,0.36890766463527563,0.3053520645296671,0.0,0.3053520645296671,0.8227083229101846
0.0,0.3484641203703704,-9.23,137.62383433251594,0.2864236978634277,0.0,0.0,-0.0,1659.541173092661,0.2650172737323888,0.29928183073426023,0.0,0.29928183073426023,0.7956455491302442
0.0,0.34921886574074074,-16.18,137.06879047391834,0.16742860571015292,0.0,0.0,-0.0,1658.9921140873714,0.1548642541256458,0.293119985638807,0.0,0.293119985638807,0.773995330106292
1.72,0.35015162037037034,-11.765,137.2943970437941,0.2373729496634086,1.72,0.0,-0.0,1658.4285116489557,0.2194851717479376,0.2869268518532522,0.0,0.2869268518532522,0.7577576658383279
7.36,0.35120578703703703,-8.120000000000001,142.4591344990014,0.31365512588725963,7.36,0.0,-0.0,1657.8604471682495,0.2899195905724238,0.2808170881350758,0.0,0.2808170881350758,0.7523451110823397
0.82,0.3519482638888889,-9.095,146.97136949877796,0.29223497856025565,0.82,0.0,-0.0,1657.3034788869109,0.2700296427058829,0.2749529991336608,0.0,0.2749529991336608,0.7469325563263517
0.0,0.35200787037037035,-10.615,147.2764385026803,0.26057060424965495,0.0,0.0,-0.0,1656.7407947895663,0.24068952467540403,0.2691530685050391,0.0,0.2691530685050391,0.7415200015703636
0.0,0.35284641203703704,-10.764999999999999,147.25765133510723,0.25822544027702476,0.0,0.0,-0.0,1656.1547972418844,0.23843892570839909,0.2632428476290741,0.0,0.2632428476290741,0.7361074468143756
3.12,0.3541518518518519,-6.34,148.75514847830442,0.36068659487431565,3.12,0.0,-0.0,1655.556152999069,0.33292861221185777,0.25733906573588206,0.0,0.25733906573588206,0.7252823373023994
2.61,0.35571446759259256,-6.3500000000000005,151.6034711394843,0.36201289200457143,2.61,0.0,-0.0,1654.9541204557643,0.334031326627496,0.25153539413215953,0.0,0.25153539413215953,0.7144572277904233
0.0,0.35600000000000004,-12.25,152.7924138941189,0.23248511234715635,0.0,0.0,-0.0,1654.3565496460535,0.2144378603979083,0.24590417805772852,0.0,0.24590417805772852,0.7090446730344352
0.0,0.3564643518518519,-16.305,152.11131478563425,0.16919934431048755,0.0,0.0,-0.0,1653.7698822434606,0.15600946844581212,0.24049836587963233,0.0,0.24049836587963233,0.7036321182784472
9.17,0.35815185185185183,-10.184999999999999,156.98700131121308,0.27391813473844484,9.17,0.0,-0.0,1653.1991515609486,0.25247777968862056,0.23535346419852576,0.0,0.23535346419852576,0.6928070087664712
12.76,0.3599482638888889,-7.205,167.91685007901341,0.34400945783195447,12.76,0.0,-0.0,1652.6479825509207,0.3169771406888659,0.23048939783611078,0.0,0.23048939783611078,0.681981899254495
0.0,0.36000787037037035,-7.48,174.51598277556153,0.33714729995602055,0.0,0.0,-0.0,1652.1185918052192,0.3105547007637836,0.22591219691928296,0.0,0.22591219691928296,0.6765693444985069
0.0,0.36121863425925926,-9.835,174.9157286580964,0.2836777825730844,0.0,0.0,-0.0,1651.6117875551274,0.2612224511171907,0.2216154692293852,0.0,0.2216154692293852,0.6765693444985069
0.0,0.3637142361111111,-6.82,174.9157286580964,0.3576068759199245,0.0,0.0,-0.0,1651.126969671367,0.32920281095542847,0.21758164531540833,0.0,0.21758164531540833,0.6603316802305428
0.0,0.36400011574074076,-11.165000000000001,174.9157286580964,0.2583781743051484,0.0,0.0,-0.0,1650.6620020834275,0.23778868334339295,0.21378197425741513,0.0,0.21378197425741513,0.6495065707185667
0.0,0.36521898148148146,-19.15,175.42954508792448,0.13758102846904763,0.0,0.0,-0.0,1650.1768953224325,0.12658033965855595,0.20988843754184439,0.0,0.20988843754184439,0.6278563516946144
1.73,0.36771435185185186,-20.505000000000003,176.44515946014405,0.12381034135152753,1.73,0.0,-0.0,1649.672660449943,0.1138759206010762,0.20591651867895433,0.0,0.20591651867895433,0.6116186874266503
4.12,0.3680083333333333,-16.759999999999998,177.1080009893458,0.16840913553252326,4.12,0.0,-0.0,1649.187570808401,0.15485060360562355,0.20216636390451073,0.0,0.20216636390451073,0.6007935779146741
0.0,0.3696696759259259,-19.505,177.20916093956112,0.1352398937707867,0.0,0.0,-0.0,1648.7507174016591,0.12431886069296429,0.19884760009159352,0.0,0.19884760009159352,0.58455591364671
0.0,0.3719483796296296,-19.34,177.27963129520148,0.1379394155664369,0.0,0.0,-0.0,1648.3820088949801,0.12677203164011697,0.19608896360419056,0.0,0.19608896360419056,0.5629056946227577
3.56,0.37211041666666667,-15.184999999999999,178.95238154481615,0.19312813812364324,3.56,0.0,-0.0,1648.0921716150372,0.17746154290512228,0.1939473262358801,0.0,0.1939473262358801,0.5412554755988056
14.99,0.3746479166666667,-9.515,189.24174718547795,0.3014133115384619,14.99,0.0,-0.0,1647.8827495499136,0.2769274067898778,0.19241445611536048,0.0,0.19241445611536048,0.5250178113308414
4.33,0.3760002314814815,-15.370000000000001,198.6626565602443,0.19230125312103957,4.33,0.0,-0.0,1647.7461043491032,0.17666463106421407,0.19142081550593845,0.0,0.19142081550593845,0.5141927018188653
0.0,0.3772188657407407,-22.68,200.75180469880146,0.10574289955461294,0.0,0.0,-0.0,1647.6654153235102,0.0971398534160695,0.19083648177586066,0.0,0.19083648177586066,0.4979550375509011
0.0,0.3799997685185186,-24.84,200.83999869031484,0.08845962842035808,0.0,0.0,-0.0,1647.6146794454487,0.08126021486903108,0.19046997648626218,0.0,0.19046997648626218,0.487129928038925
0.0,0.3804640046296296,-22.76,200.83999869031484,0.10592839464474105,0.0,0.0,-0.0,1647.5587113486436,0.09730395508888433,0.19006649120424132,0.0,0.19006649120424132,0.4763048185269489
0.0,0.383714699074074,-19.35,200.83999869031484,0.1421857067100303,0.0,0.0,-0.0,1647.45314332823,0.13060091364624846,0.1893077552170803,0.0,0.1893077552170803,0.4600671542589847
0.0,0.38400833333333334,-14.129999999999999,200.8696917898007,0.21661487888638256,0.0,0.0,-0.0,1647.2444253407532,0.19894065048193688,0.1878165644925429,0.0,0.1878165644925429,0.44382948999102056
0.0,0.3866476851851852,-16.655,200.9669815927143,0.178440217367706,0.0,0.0,-0.0,1646.9024594199407,0.16384674749132566,0.18539872637754237,0.0,0.18539872637754237,0.4384169352350325
2.62,0.38799999999999996,-14.580000000000002,201.11809011919763,0.21124810103453073,2.62,0.0,-0.0,1646.5598142838453,0.1939311302011495,0.1830073042639532,0.0,0.1830073042639532,0.4221792709670683
1.32,0.3901519675925926,-10.52,201.30977261163616,0.29090053312325875,1.32,0.0,-0.0,1646.2219426482468,0.26699928984885574,0.18067940452591721,0.0,0.18067940452591721,0.4113541614550923
0.0,0.39200034722222227,-13.55,201.52993385894564,0.2314044984806971,0.0,0.0,-0.0,1645.872178918048,0.21234649869563052,0.17830075802625905,0.0,0.17830075802625905,0.4059416066991042
0.0,0.3936696759259259,-13.299999999999999,201.767628196572,0.23696954578532783,0.0,0.0,-0.0,1645.4989282245278,0.21740390610561042,0.17579691271928463,0.0,0.17579691271928463,0.40052905194311617
1.08,0.39600023148148145,-10.245,202.01305950649132,0.3014905199878727,1.08,0.0,-0.0,1645.0956664253413,0.27652985256216855,0.17313124696325238,0.0,0.17313124696325238,0.39511649718712805
0.08,0.3972188657407407,-14.469999999999999,202.25758121721003,0.21815140288715051,0.08,0.0,-0.0,1644.6609401045187,0.2000375797540495,0.17030284868327422,0.0,0.17030284868327422,0.38970394243114004
0.0,0.40000023148148145,-17.755,202.49369630376466,0.168895421359822,0.0,0.0,-0.0,1644.198366572467,0.15482792437306092,0.1673439956386001,0.0,0.1673439956386001,0.384291387675152
1.62,0.4012189814814815,-15.765,202.71505728772206,0.19884617670384366,1.62,0.0,-0.0,1643.7166338659688,0.18223063901439054,0.1643172229493214,0.0,0.1643172229493214,0.37887883291916397
1.27,0.40399999999999997,-9.69,202.91646623717915,0.3207678473988318,1.27,0.0,-0.0,1643.229500748182,0.29387744528654325,0.1613121848321169,0.0,0.1613121848321169,0.37346627816317585
0.19,0.40521898148148144,-11.54,203.09387476676324,0.27949231493697624,0.19,0.0,-0.0,1642.7557967086418,0.25598827986691414,0.15844270181623482,0.0,0.15844270181623482,0.3626411686511997
0.0,0.4080003472222223,-14.475000000000001,203.2443840376317,0.22398427484032188,0.0,0.0,-0.0,1642.3194219632576,0.20509371928195827,0.15584453223170688,0.0,0.15584453223170688,0.3464035043832356
0.0,0.40966990740740744,-17.52,203.36624475747226,0.17630946836158598,0.0,0.0,-0.0,1641.9493474543162,0.16140336850362452,0.15367452843699614,0.0,0.15367452843699614,0.3409909496272475
0.0,0.41200046296296294,-17.96,203.45885718050272,0.1710858249496693,0.0,0.0,-0.0,1641.6098029694856,0.15658897021173251,0.1517101328533305,0.0,0.1517101328533305,0.32475328535928333
0.0,0.41464768518518513,-16.99,203.52277110747121,0.18626750040420406,0.0,0.0,-0.0,1641.224925076482,0.17044426521852316,0.14951381192226457,0.0,0.14951381192226457,0.31934073060329526
0.0,0.4159996527777778,-22.545,203.55968588565602,0.11796113653290405,0.0,0.0,-0.0,1640.8177526562424,0.10791367865013718,0.14722486911981425,0.0,0.14722486911981425,0.3139281758473072
0.0,0.419205324074074,-21.07,203.5724504088657,0.1346345407386464,0.0,0.0,-0.0,1640.4078591490097,0.12313614057523731,0.14495602239025995,0.0,0.14495602239025995,0.30310306633533113
0.0,0.41999976851851856,-15.585,203.56506311743897,0.21116164216323355,0.0,0.0,-0.0,1640.0102027056796,0.19308066395022105,0.14278832998962607,0.0,0.14278832998962607,0.29769051157934306
0.0,0.42400011574074076,-12.01,203.54267199824474,0.28206643791331226,0.0,0.0,-0.0,1639.6351261878015,0.2578551624479309,0.1407734402570246,0.0,0.1407734402570246,0.28686540206736694
0.0,0.42400011574074076,-12.425,203.51157458468225,0.27317269546552664,0.0,0.0,-0.0,1639.2883571675782,0.24967200292771444,0.13893592022328985,0.0,0.13893592022328985,0.2814528473113789
0.0,0.428,-12.434999999999999,203.47921795668086,0.27553650801574797,0.0,0.0,-0.0,1638.9710079278664,0.25178370759665597,0.1372753218080472,0.0,0.1372753218080472,0.2760402925553908
0.0,0.42846388888888887,-11.54,203.45419874070015,0.29552506088100816,0.0,0.0,-0.0,1638.6795754621758,0.2700011159178071,0.13576782694728257,0.0,0.13576782694728257,0.2706277377994028
0.0,0.43200000000000005,-11.07,203.4459488819533,0.30888116950858907,0.0,0.0,-0.0,1638.4059414746703,0.28215655888236973,0.1343674707316785,0.0,0.1343674707316785,0.26521518304341474
0.0,0.4336695601851852,-8.565,203.4459488819533,0.3746661610579131,0.0,0.0,-0.0,1638.1373723801667,0.3421936859275479,0.13300708084308352,0.0,0.13300708084308352,0.26521518304341474
0.0,0.43600011574074077,-11.16,203.4459488819533,0.3096042712061919,0.0,0.0,-0.0,1637.8565193041359,0.2827222575912904,0.13159919879273024,0.0,0.13159919879273024,0.2598026282874267
0.0,0.4399488425925926,-10.02,203.4459488819533,0.3407081190845227,0.0,0.0,-0.0,1637.541418082702,0.3110655950254482,0.13003736647236813,0.0,0.13003736647236813,0.2598026282874267
