,isodate,precip,tmax,tmin,wind,pet,q,qsim
589,1987/8/13,2.220860146,20.40740585,12.69323018,0.600481603,6.776687318,1094.978415,0.04682866893727626
590,1987/8/14,2.195174368,22.04691624,11.74437001,0.57913159,7.913127146,868.8243462,0.02341433446863813
591,1987/8/15,13.86330317,21.93690185,11.62167537,0.297350873,7.894391222,2907.712983,0.2781081724189541
592,1987/8/16,6.265824082,21.80970713,12.45435606,0.261506607,7.597708777,2032.931665,0.13310915887752303
593,1987/8/17,10.706923,20.78545216,13.17022351,0.076701495,6.827183343,2805.603749,0.2556823174456107
594,1987/8/18,7.583173147,18.04956269,12.26958629,0.525728589,5.639155524,2452.071401,0.22482233697204168
595,1987/8/19,5.742735728,19.30312393,12.10810753,0.801515889,6.398497358,2039.553501,0.10975668694544014
596,1987/8/20,2.81682261,21.98583555,12.78641165,0.84021813,7.601063657,1295.155778,0.05487834347272007
597,1987/8/21,9.766755349,21.44090596,13.59177219,0.566839645,7.050019815,2397.713527,0.16512655892741476
598,1987/8/22,9.310685842,21.61398556,12.8853959,0.185934363,7.381492321,2642.700078,0.18157134034301317
599,1987/8/23,15.85487509,22.02223593,12.9887287,0.443145955,7.567377069,4460.011621,0.5427081440807437
600,1987/8/24,5.979482494,19.97372535,13.04123305,1.356545946,6.444637658,2707.492422,0.25888333987211676
601,1987/8/25,0.657423225,21.05172118,13.31582741,1.376263866,6.945119382,1137.420283,0.12944166993605838
602,1987/8/26,0.591704412,21.45915796,13.91454158,1.17174641,6.960483752,701.7662921,0.06472083496802919
603,1987/8/27,0.450631598,22.88908745,13.20017976,1.292143879,7.971008516,467.8170066,0.032360417484014595
604,1987/8/28,3.431106944,24.23712385,13.3363441,1.301304155,8.633862863,719.6323744,0.016180208742007297
605,1987/8/29,6.884527261,22.5246971,13.20322508,1.13367884,7.786247006,1164.219467,0.008090104371003649
606,1987/8/30,1.58726404,21.04810424,14.07551665,0.92646127,6.680270211,567.623969,0.004045052185501824
607,1987/8/31,19.4531312,21.45073463,14.3451807,0.890856859,6.8110427,3235.27783,0.5957055674679507
608,1987/9/1,19.29438524,20.73504953,14.1772942,1.154658158,6.465396964,5117.771383,1.03368303878406
609,1987/9/2,4.140487057,20.68433922,14.04063494,0.837160363,6.493528378,2411.367786,0.4949319458490654
610,1987/9/3,4.020489493,20.88768314,13.59927555,0.88592872,6.781651594,1804.054418,0.2474659729245327
611,1987/9/4,11.60929957,21.02212849,13.68908787,0.465335441,6.827579921,3283.702618,0.4331222099013755
612,1987/9/5,13.29307515,20.92557782,13.38685869,0.109241834,6.886900104,4276.101839,0.6478442985159427
613,1987/9/6,7.034074183,19.83324502,11.31393117,0.284322305,6.99323887,3059.738682,0.3117625949652245
614,1987/9/7,7.8574434,21.09524357,10.9650466,0.36051858,7.734115495,2967.201166,0.16495293421600488
615,1987/9/8,10.61767566,20.47541291,11.43048965,0.373939159,7.295226514,3558.225036,0.32992295674953115
616,1987/9/9,2.388177134,19.2770342,11.99802181,0.709188539,6.486698219,1710.851155,0.15572143577801506
617,1987/9/10,2.388609053,21.90549609,13.43633814,0.921488946,7.426368,1225.663006,0.07786071788900753
618,1987/9/11,4.733976115,22.28148558,13.71106603,1.125712709,7.543194419,1399.608687,0.038930358944503765
619,1987/9/12,4.568139469,21.72202174,14.13691037,0.634195665,7.08693076,1296.838199,0.019465179472251883
620,1987/9/13,4.182121447,20.58395832,13.43030059,0.380568015,6.708400135,1147.491135,0.009732589736125941
621,1987/9/14,1.272995978,19.7984717,12.42538114,0.169411109,6.638983061,619.6790519,0.004866294868062971
622,1987/9/15,2.64262066,19.00649875,12.31677483,0.278114654,6.243308925,639.5941455,0.0024331474340314853
623,1987/9/16,0.335534094,20.71908555,12.77085963,0.226975065,7.029497022,301.4390745,0.0012165737170157427
624,1987/9/17,3.199209808,20.79341776,12.56738764,0.154161544,7.141903489,512.7739281,0.0006082868585078713
625,1987/9/18,5.930288375,20.39025971,11.72507814,0.487169506,7.201715716,852.6099313,0.00030414342925393566
626,1987/9/19,6.575969652,19.82658973,11.14761006,0.442090574,7.089984423,1058.10622,0.00015207171462696783
627,1987/9/20,9.888433507,19.19100256,11.66650744,0.571303722,6.59377133,1685.370445,0.16063149450691996
628,1987/9/21,9.951657283,19.27575022,12.29506687,0.916989136,6.422854017,2091.377988,0.2588899616959761
629,1987/9/22,10.34875729,20.5634216,13.33102749,1.057645336,6.767652157,2523.284027,0.3212813089634448
630,1987/9/23,5.948183462,20.04910717,13.39701204,0.958193241,6.452303986,1906.371515,0.1552465379349808
631,1987/9/24,5.095373363,20.13858467,12.61141358,0.959763131,6.79831261,1618.432885,0.0776232689674904
632,1987/9/25,21.01453671,19.97677344,11.90418519,0.119131525,6.954816393,5272.231985,0.8244457675728476
633,1987/9/26,7.528190721,16.97189977,11.44770677,0.592321679,5.461319134,3331.80218,0.5316690695523351
634,1987/9/27,1.3308412,16.14314856,10.61467591,0.648630827,5.324716866,1466.980699,0.26099802869496014
635,1987/9/28,2.960718844,16.06206132,11.00563994,0.579911847,5.120612247,1333.220878,0.13049901434748007
636,1987/9/29,6.395949209,17.83277979,10.54605666,0.563955722,6.279326636,1902.420432,0.07277566900027108
637,1987/9/30,9.398383722,17.66518552,9.182101075,0.742896236,6.616917111,2657.115696,0.21592898871623156
638,1987/10/1,2.527823051,17.7482578,6.993917489,0.670668214,7.203327204,1355.334868,0.1021541985744594
639,1987/10/2,0.640419243,17.24340054,7.133136592,0.491972942,6.94605728,676.1432911,0.0510770992872297
640,1987/10/3,0.461592085,17.68420895,6.446634953,0.799568123,7.297370282,428.3463478,0.02553854964361485
641,1987/10/4,0.441120238,18.02689888,7.582161066,1.123661985,7.213596932,298.1759287,0.012769274821807425
642,1987/10/5,2.715402436,18.17581895,8.104653288,0.721764114,7.165342595,475.8289476,0.006384637410903712
643,1987/10/6,6.516072721,18.75343349,7.96350724,0.298007793,7.473344053,935.4084627,0.003192318705451856
644,1987/10/7,20.53966649,15.50740851,7.538489439,0.30117918,6.047739716,3517.360096,0.7398171909011322
645,1987/10/8,1.812695712,16.72259494,7.836730979,0.466629034,6.554877409,1251.764344,0.3511060476624374
646,1987/10/9,1.788027436,16.64109654,8.88008833,0.954273113,6.227568175,800.5322192,0.1755530238312187
647,1987/10/10,0.708840402,16.98043157,8.247195394,1.043152151,6.578270966,474.5611342,0.08777651191560935
648,1987/10/11,2.698670001,17.99032019,7.058528407,1.158174473,7.34254851,602.6964816,0.04388825595780468
649,1987/10/12,0.846001758,18.57068402,6.52741819,1.415087529,7.717572985,340.221616,0.02194412797890234
650,1987/10/13,0.073627222,19.33230707,6.834428106,1.386952377,8.004988852,169.7260499,0.01097206398945117
651,1987/10/14,0.125363234,20.46030714,7.552136723,1.404842409,8.383323633,111.5624613,0.005486031994725585
652,1987/10/15,0.052857464,21.16190565,8.054552601,1.642278046,8.612670824,71.16352939,0.0027430159973627923
653,1987/10/16,0.007443152,20.61386354,7.853205043,1.861821697,8.404637546,44.62347771,0.0013715079986813962
654,1987/10/17,0.070113313,20.69370188,7.283578314,1.548597393,8.554954057,32.16748252,0.0006857539993406981
655,1987/10/18,0.25890171,21.04277703,7.807508303,1.383615885,8.620678795,30.62584273,0.00034287699967034904
656,1987/10/19,0.732905589,21.27675822,10.29607528,1.935827606,8.188578795,43.17421527,0.00017143849983517452
657,1987/10/20,4.44815147,19.71582266,9.039233851,2.054517328,7.740126463,203.053302,8.571924991758726e-05
658,1987/10/21,0.228037144,17.37613558,7.110766686,1.173336122,7.090290955,63.90882822,4.285962495879363e-05
659,1987/10/22,0.320132144,17.34854039,7.007924434,0.969645795,7.104816298,40.36994267,2.1429812479396815e-05
660,1987/10/23,0.143330813,17.88816948,7.289306083,0.518427431,7.295605762,24.87387519,1.0714906239698407e-05
661,1987/10/24,0.092995712,16.06644196,5.528204968,0.604626529,6.849715205,16.27030679,5.357453119849204e-06
662,1987/10/25,0.0,16.57991567,4.396999793,0.567165986,7.289382476,9.109482941,2.678726559924602e-06
663,1987/10/26,0.33799982,16.68854156,5.315749622,0.682782844,7.174728251,13.95042579,1.339363279962301e-06
664,1987/10/27,1.442118801,15.09684472,4.084927442,0.664769889,6.717757031,40.77005536,6.696816399811505e-07
665,1987/10/28,0.090792676,14.46420907,3.355089979,0.970488292,6.583135396,13.8998986,3.3484081999057523e-07
666,1987/10/29,0.147591331,15.98089004,3.145129306,1.285509496,7.253302703,9.51803354,1.6742040999528762e-07
667,1987/10/30,0.125709808,16.41383443,4.493272471,1.567649425,7.221329197,7.058787177,8.371020499764381e-08
668,1987/10/31,11.97817992,16.24886492,4.687975641,1.499546543,7.119108036,471.16804,0.09557198014997827
669,1987/11/1,1.149612691,15.94783242,2.174351341,1.445211392,7.387623298,178.6419149,0.046846099123847205
670,1987/11/2,3.465766572,13.19426348,2.121983217,0.688159543,6.281060051,262.4975285,0.023423049561923603
671,1987/11/3,1.335965997,14.58252961,3.54809572,0.712627681,6.620361225,163.2735258,0.011711524780961801
672,1987/11/4,1.965813563,14.34475873,3.870045171,0.952060354,6.46371497,176.4907547,0.005855762390480901
673,1987/11/5,1.466590923,13.49296776,3.338710698,1.113958784,6.203682702,146.8005943,0.0029278811952404503
674,1987/11/6,0.757995084,15.08859592,3.327378771,0.615428641,6.881770591,96.32295591,0.0014639405976202252
675,1987/11/7,5.560795286,13.39771152,2.324980376,1.040480514,6.347553814,369.7566343,0.0007319702988101126
676,1987/11/8,0.555292569,12.67855324,1.946603502,0.745579266,6.118507927,138.1589146,0.0003659851494050563
677,1987/11/9,0.381562828,13.75504151,1.951805457,0.965169822,6.558033293,80.52986268,0.00018299257470252815
678,1987/11/10,5.143976986,14.46007631,2.811086339,1.12854796,6.716932971,352.7846256,9.149628735126407e-05
679,1987/11/11,0.672095827,14.83142521,3.311712156,0.847399692,6.792967091,142.4864979,4.5748143675632037e-05
680,1987/11/12,0.020424672,15.69766611,4.038702131,0.982429686,7.039815048,60.48037665,2.2874071837816018e-05
681,1987/11/13,2.184138837,17.01537754,4.63526846,1.334123861,7.508711802,151.4585791,1.1437035918908009e-05
682,1987/11/14,4.128960107,14.38293679,6.197118501,1.166302591,5.994257389,287.1099299,5.7185179594540046e-06
683,1987/11/15,8.963380815,14.62303664,6.490791225,1.103110085,6.034104828,762.2503165,0.0349918609136803
684,1987/11/16,12.93505584,14.14287044,4.890655521,1.408091416,6.202892599,1628.646061,0.11695197216963524
685,1987/11/17,1.082294307,15.51611342,3.280025318,0.917749404,7.105457609,572.8740856,0.0577382504464482
686,1987/11/18,0.0,14.8509449,2.758374448,0.569016398,6.912531575,243.2506089,0.0288691252232241
687,1987/11/19,0.0,14.56276805,2.721190056,1.048052071,6.801475593,145.6945425,0.01443456261161205
688,1987/11/20,0.0,14.66500921,1.756147835,0.951672375,6.988427577,93.92529114,0.007217281305806025
689,1987/11/21,0.148598135,15.0738954,1.369028475,0.903780186,7.206633325,71.30109269,0.0036086406529030127
690,1987/11/22,0.015126118,15.4209346,1.355302542,0.824685384,7.350582631,43.11947835,0.0018043203264515063
691,1987/11/23,0.080323346,16.02930028,1.694821686,1.00917176,7.557769649,31.32873523,0.0009021601632257532
692,1987/11/24,0.002193041,15.93893657,1.875517736,1.391070663,7.501549065,18.70062376,0.0004510800816128766
693,1987/11/25,0.005348879,16.02653568,1.83679059,1.274642436,7.544912479,12.12161086,0.0002255400408064383
694,1987/11/26,0.0,16.45471006,1.973695147,1.120599971,7.705366071,7.783847049,0.00011277002040321915
695,1987/11/27,0.0,15.72949629,1.277569752,1.058437474,7.497831641,5.054906779,5.638501020160957e-05
696,1987/11/28,0.0,15.57185535,1.06020228,1.136518801,7.462387027,3.289587316,2.8192505100804786e-05
697,1987/11/29,0.072993803,15.40665098,1.447298883,1.235418485,7.352631263,3.732892251,1.4096252550402393e-05
698,1987/11/30,0.01656937,14.98585484,2.185923606,1.226690684,7.085712604,2.093823029,7.048126275201197e-06
699,1987/12/1,0.204517948,13.48366256,1.31590094,1.270043929,6.600127753,4.662318255,3.5240631376005983e-06
700,1987/12/2,0.003863463,13.39663403,1.639458233,1.686758932,6.520340976,1.631490459,1.7620315688002992e-06
701,1987/12/3,0.097303885,14.19929463,1.742732334,1.637632114,6.833665713,2.213846245,8.810157844001496e-07
702,1987/12/4,0.978925517,14.76108975,2.174318871,1.316123356,7.003788136,14.75409247,4.405078922000748e-07
703,1987/12/5,0.431141453,12.05629205,0.930788819,1.21136867,6.091594402,10.19691893,2.202539461000374e-07
704,1987/12/6,0.0658247,8.653555595,-0.932892526,0.619493277,5.043092136,4.234786685,1.101269730500187e-07
705,1987/12/7,1.59268355,8.85343251,-2.61380878,0.965076455,5.328546268,27.03248608,5.506348652500935e-08
706,1987/12/8,0.079323887,10.53881719,-2.727621517,1.073123664,5.948190638,8.592401248,2.7531743262504674e-08
707,1987/12/9,0.016534289,12.65020308,-1.645408999,0.990639462,6.630530125,4.0138213,1.3765871631252337e-08
708,1987/12/10,0.066848722,13.61935592,-1.060203226,0.991105702,6.944768698,3.25823284,6.8829358156261686e-09
709,1987/12/11,0.038009673,13.1462877,-0.652275767,0.775529525,6.725620273,2.185123042,3.4414679078130843e-09
710,1987/12/12,0.232813176,10.89412735,2.695147221,1.038634597,5.303620666,3.817222032,1.7207339539065421e-09
711,1987/12/13,0.396115214,11.08848448,2.046597698,1.110008843,5.519335643,5.873903567,8.603669769532711e-10
712,1987/12/14,1.634409792,7.957594392,-4.446007888,1.014045916,5.189004759,24.40424096,4.3018348847663554e-10
713,1987/12/15,0.550716786,5.951053532,-5.935858157,0.55745817,4.626572677,15.29960379,2.1509174423831777e-10
714,1987/12/16,0.703429813,5.195092248,-6.125593296,0.443128462,4.39596199,17.12053525,1.0754587211915888e-10
715,1987/12/17,0.044618319,7.50847551,-5.53777295,0.678143153,5.114912553,6.435674994,5.377293605957944e-11
716,1987/12/18,0.03053856,8.067469473,-5.063548283,0.86349801,5.273492733,3.702068306,2.688646802978972e-11
717,1987/12/19,0.003700429,6.516422606,-7.201634126,0.60169563,4.875741555,2.177604935,1.344323401489486e-11
718,1987/12/20,0.0,7.423225824,-6.447497682,0.573767858,5.13677179,1.365332244,6.72161700744743e-12
719,1987/12/21,0.058057872,6.459245144,-5.758910844,0.727519886,4.785413616,1.578707175,3.360808503723715e-12
720,1987/12/22,0.0,8.865721259,-5.704297141,0.587029693,5.580711727,0.742082669,1.6804042518618576e-12
721,1987/12/23,0.0,9.475231486,-5.870049605,0.706935975,5.793486312,0.447637463,8.402021259309288e-13
722,1987/12/24,0.0,8.231463945,-7.149671165,0.754927954,5.427484287,0.288596168,4.201010629654644e-13
723,1987/12/25,0.53819614,7.914556697,-8.365445312,0.554708206,5.351007947,5.094524854,2.100505314827322e-13
724,1987/12/26,0.561636097,8.335337645,-7.382917297,0.551451983,5.468244828,6.990786447,1.050252657413661e-13
725,1987/12/27,0.0,9.689352546,-6.465594805,0.659449776,5.888586276,1.96593941,5.251263287068305e-14
726,1987/12/28,0.016875808,9.775438131,-6.790356499,0.907955442,5.926697052,1.123457318,2.6256316435341524e-14
727,1987/12/29,0.053451198,10.54729548,-6.198900924,0.956012144,6.169734321,1.086625496,1.3128158217670762e-14
728,1987/12/30,0.043126513,10.90123124,-5.286087646,0.872721522,6.258504831,0.842408399,6.564079108835381e-15
729,1987/12/31,0.010821139,11.29205187,-3.868127034,0.984571323,6.322679478,0.465282415,3.2820395544176906e-15
730,1988/1/1,0.0,11.9876197,-3.946634968,0.742683797,6.575176966,0.254092857,1.6410197772088453e-15
731,1988/1/2,0.05124789,12.26416322,-3.061380769,0.901249945,6.620082453,0.442756499,8.205098886044226e-16
732,1988/1/3,0.005322355,12.44630584,-2.620279502,1.118918292,6.655205146,0.198350998,4.102549443022113e-16
733,1988/1/4,0.048129736,11.99864007,-1.518721485,0.742917205,6.39441988,0.320636116,2.0512747215110566e-16
734,1988/1/5,0.218305109,11.87331812,-0.608094876,1.101960455,6.24907353,1.092845404,1.0256373607555283e-16
735,1988/1/6,0.047525304,12.27489491,-1.313816344,1.410498725,6.477839885,0.509593448,5.1281868037776415e-17
736,1988/1/7,0.002037723,10.10067044,-2.997933596,0.880107073,5.832659526,0.203167713,2.5640934018888207e-17
737,1988/1/8,0.234686538,9.619629679,-4.654371101,1.252585125,5.783640381,1.057418488,1.2820467009444104e-17
738,1988/1/9,0.178918878,9.629067073,-4.249002278,0.935457677,5.760796241,1.069669062,6.410233504722052e-18
739,1988/1/10,0.53594964,10.10543022,-4.757296736,1.146291405,5.956556916,3.06444034,3.205116752361026e-18
740,1988/1/11,2.908317781,9.525670967,-4.861639962,0.814749614,5.762103013,31.48049295,1.602558376180513e-18
741,1988/1/12,0.051107555,10.28373435,-3.373367995,1.287453939,5.926598908,8.49605045,8.012791880902565e-19
742,1988/1/13,0.036141546,11.55926856,-2.351537474,1.346246213,6.303959531,4.125954732,4.0063959404512824e-19
743,1988/1/14,0.106306136,10.72469428,-3.36659108,1.434757233,6.082093537,3.581233679,2.0031979702256412e-19
744,1988/1/15,0.06014127,10.43688773,-2.77650092,1.268876463,5.930264433,2.432664426,1.0015989851128206e-19
745,1988/1/16,0.054948915,11.24884092,-1.532209067,1.274423736,6.108812758,1.793706796,5.007994925564103e-20
746,1988/1/17,0.2835797,9.672857978,-5.250795114,1.372098903,5.828916813,3.577626413,2.5039974627820515e-20
747,1988/1/18,0.174456677,8.895796683,-5.72017739,0.777010581,5.587967567,2.812369593,1.2519987313910258e-20
748,1988/1/19,0.094571469,8.771630045,-4.205103514,1.324780836,5.453235187,1.86239359,6.259993656955129e-21
749,1988/1/20,0.002927888,10.78892886,-5.424903104,1.763450857,6.215474948,0.802101681,3.1299968284775644e-21
750,1988/1/21,7.2e-05,11.57257973,-4.933741117,1.692631158,6.465218135,0.463381048,1.5649984142387822e-21
751,1988/1/22,0.03667446,11.92629067,-5.042678898,1.580917581,6.591861931,0.535473695,7.824992071193911e-22
752,1988/1/23,0.000891228,11.27021614,-4.473234891,1.462193927,6.335083988,0.255287572,3.9124960355969555e-22
753,1988/1/24,0.001342651,11.26211157,-3.572845138,1.524866085,6.277620869,0.158840935,1.9562480177984777e-22
754,1988/1/25,0.095610787,11.53337985,-3.498857506,1.65927296,6.36815657,0.560377729,9.781240088992389e-23
755,1988/1/26,0.066256875,11.23502039,-4.741747562,1.208130187,6.33176226,0.477393805,4.8906200444961943e-23
756,1988/1/27,0.036018834,11.49549605,-4.865557862,1.263872625,6.426656342,0.315718982,2.4453100222480972e-23
757,1988/1/28,0.030548198,11.60201631,-5.075434438,1.336130966,6.470941002,0.244183756,1.2226550111240486e-23
758,1988/1/29,0.039566879,12.24167858,-4.28090303,1.491892769,6.658313019,0.242387577,6.113275055620243e-24
759,1988/1/30,0.117794767,12.42934356,-4.724471741,1.401943132,6.742577657,0.49711944,3.0566375278101215e-24
760,1988/1/31,0.146235203,12.29813063,-5.321852155,1.469304441,6.716676161,0.657823139,1.5283187639050607e-24
761,1988/2/1,0.004254944,13.24159509,-4.626694801,1.177769981,7.02207154,0.212697061,7.641593819525304e-25
762,1988/2/2,0.000306746,14.21881841,-3.299778154,1.371167072,7.313119631,0.106044616,3.820796909762652e-25
763,1988/2/3,0.015670887,13.98380794,-4.56571642,1.438585809,7.280127707,0.106282356,1.910398454881326e-25
764,1988/2/4,0.001511186,13.42856565,-4.704387422,1.28583092,7.084673985,0.055787249,9.55199227440663e-26
765,1988/2/5,0.000588625,15.12287076,-3.030693985,1.562043475,7.624801919,0.034004187,4.775996137203315e-26
766,1988/2/6,0.0,15.5557877,-3.12073204,1.734212166,7.786790827,0.021307813,2.3879980686016574e-26
767,1988/2/7,0.000353998,14.90348604,-3.501403505,1.47040532,7.56108265,0.014325165,1.1939990343008287e-26
768,1988/2/8,0.012839,14.68947016,-2.225555053,1.731354959,7.409691155,0.026453606,5.9699951715041435e-27
769,1988/2/9,0.063034182,15.84201695,-1.060389352,1.769638656,7.761252817,0.092680926,2.9849975857520717e-27
770,1988/2/10,0.05045658,15.31099823,-1.585423594,1.817606637,7.59437514,0.092159082,1.4924987928760359e-27
771,1988/2/11,0.095588825,15.49307823,-0.782425267,1.720375259,7.599470251,0.161452866,7.462493964380179e-28
772,1988/2/12,0.063677761,15.63742327,-0.409844681,1.908503683,7.620549333,0.140196498,3.7312469821900897e-28
773,1988/2/13,0.020104659,16.13009771,0.119605825,1.884298235,7.76178598,0.0741574,1.8656234910950448e-28
774,1988/2/14,0.04311719,15.08569529,-0.186493915,1.744678618,7.380258789,0.088598963,9.328117455475224e-29
775,1988/2/15,0.20837698,14.49935406,-0.275993294,1.978055723,7.159099267,0.363396913,4.664058727737612e-29
776,1988/2/16,0.172318343,13.49735193,0.01883589,1.451818037,6.737814467,0.444448138,2.332029363868806e-29
777,1988/2/17,1.716017669,12.56541091,0.937867341,1.26791003,6.253764028,8.779781159,1.166014681934403e-29
778,1988/2/18,7.439575846,9.903172441,-1.932507551,1.294144972,5.596137094,154.3072507,0.00033349569449954897
779,1988/2/19,0.006347263,10.62500948,-3.141520361,0.962516317,5.965242919,37.74571288,0.00016671768097000818
780,1988/2/20,0.343820832,12.865972,-1.670590374,1.182429006,6.654927903,26.31767096,8.335884048500409e-05
781,1988/2/21,0.704560706,13.64545771,0.500276112,1.610912385,6.724348024,31.23163133,4.1679420242502044e-05
782,1988/2/22,1.212000618,13.84983971,1.052248415,1.654391712,6.732605555,44.47261891,2.0839710121251022e-05
783,1988/2/23,1.770471783,14.12287773,1.434602933,1.644909838,6.787596557,65.445275,1.0419855060625511e-05
784,1988/2/24,3.54917143,13.01124998,1.633213296,1.729731407,6.309872542,142.7962491,5.2099275303127555e-06
785,1988/2/25,2.349324967,12.88835961,0.252034434,1.73807479,6.447459116,135.8378556,2.6049637651563777e-06
786,1988/2/26,0.413395321,12.82027953,-0.850905665,1.962139615,6.54195468,59.396511,1.3024818825781889e-06
787,1988/2/27,0.073778391,14.08251793,0.698854548,1.891721891,6.852038914,29.06673258,6.512409412890944e-07
788,1988/2/28,0.085215707,14.61836494,1.022888744,1.876390618,7.020404332,19.30092047,3.256204706445472e-07
789,1988/2/29,0.291899487,15.40457854,0.734063668,1.997080986,7.359754309,19.6871698,1.628102353222736e-07
790,1988/3/1,0.871139132,15.07814215,1.591619384,1.81944709,7.12531783,32.9945931,8.14051176611368e-08
791,1988/3/2,1.000282229,15.52473692,1.565863994,1.921066353,7.30361572,38.36623832,4.07025588305684e-08
792,1988/3/3,1.139103804,13.77725352,0.427815393,2.092068624,6.747739344,43.648549,2.03512794152842e-08
793,1988/3/4,3.827413112,13.94857186,0.0742198,1.835712707,6.850343786,139.8970643,1.01756397076421e-08
794,1988/3/5,1.003560197,14.12886455,0.456647889,1.80388245,6.873725215,74.75901963,5.08781985382105e-09
795,1988/3/6,0.599564718,14.02706932,0.460306668,1.67869486,6.830119195,47.95516084,2.543909926910525e-09
796,1988/3/7,0.430299978,12.66319492,-0.007514213,1.500611552,6.355891186,34.18673504,1.2719549634552626e-09
797,1988/3/8,0.173802315,13.81287549,0.026722099,1.20022157,6.788719501,20.44666305,6.359774817276313e-10
798,1988/3/9,0.360029981,13.7852382,2.187809716,1.504523814,6.491680358,20.15860743,3.1798874086381564e-10
799,1988/3/10,0.36684303,15.03759043,1.555462451,1.887268197,7.079552782,18.06243632,1.5899437043190782e-10
800,1988/3/11,0.841437949,16.47552123,1.436317956,1.627215312,7.6618743,27.83168301,7.949718521595391e-11
801,1988/3/12,0.248533942,16.77266451,2.368936938,2.005784325,7.666285503,14.88075739,3.9748592607976955e-11
802,1988/3/13,0.766739885,16.41120252,2.454932828,2.109562287,7.504074687,22.73804042,1.9874296303988478e-11
803,1988/3/14,2.619042582,15.74958286,2.414793919,1.847382136,7.236492276,72.01646446,9.937148151994239e-12
804,1988/3/15,0.252610168,15.44925982,0.399145461,1.930011012,7.352506994,26.17977237,4.9685740759971194e-12
805,1988/3/16,0.193257919,16.4607439,0.246705521,1.763066542,7.754517388,15.51982028,2.4842870379985597e-12
806,1988/3/17,0.106126911,16.71456928,1.715955261,1.828305427,7.699477411,9.846043226,1.2421435189992799e-12
807,1988/3/18,0.183762105,18.08013444,1.94997354,1.804525061,8.216286335,8.616874354,6.210717594996399e-13
808,1988/3/19,0.714623992,17.96218004,3.935513986,1.90772271,7.914487591,16.47516706,3.1053587974981996e-13
809,1988/3/20,0.25241126,17.60101615,3.415403107,1.940326951,7.832664621,9.621672921,1.5526793987490998e-13
810,1988/3/21,0.535482758,15.83803634,-0.196781049,1.813279409,7.532548839,12.25912437,7.763396993745499e-14
811,1988/3/22,0.112996155,14.83937647,-1.467964515,1.335624098,7.255556897,5.937952224,3.8816984968727495e-14
812,1988/3/23,0.022662207,13.93464701,-2.322089084,1.561979577,6.980016584,3.037381806,1.9408492484363748e-14
813,1988/3/24,0.102486121,15.14461952,-1.663800629,1.641508087,7.37399096,2.9285132,9.704246242181874e-15
814,1988/3/25,0.013401309,15.83976799,-1.349810695,1.581819106,7.605980835,1.532088769,4.852123121090937e-15
815,1988/3/26,0.015851019,16.74869772,0.414185553,1.990603349,7.80544588,1.021106143,2.4260615605454685e-15
816,1988/3/27,0.050327638,18.1134032,3.456637918,2.220203571,8.006588199,0.992799927,1.2130307802727342e-15
817,1988/3/28,0.003518667,17.12177329,3.655770852,2.100373654,7.56360693,0.498794627,6.065153901363671e-16
818,1988/3/29,0.001326051,17.42882417,3.130906985,1.66681178,7.759043642,0.301755029,3.0325769506818356e-16
819,1988/3/30,0.0,18.28868522,3.1590567,1.747765522,8.102939364,0.190263756,1.5162884753409178e-16
820,1988/3/31,0.009767059,18.64028619,3.992126044,1.992012859,8.133725041,0.167428013,7.581442376704589e-17
821,1988/4/1,0.002934119,17.97655086,3.361520813,2.003962585,7.939240905,0.102297066,3.7907211883522945e-17
822,1988/4/2,0.087487236,17.43805041,0.898574661,1.510324888,7.995844159,0.369576768,1.8953605941761472e-17
823,1988/4/3,0.052507602,18.72977448,1.315447546,1.500384064,8.459494485,0.284992421,9.476802970880736e-18
824,1988/4/4,0.698865146,19.1816259,4.351722907,1.888353552,8.291031824,2.968993529,4.738401485440368e-18
825,1988/4/5,0.198448544,19.96354889,4.86846226,1.863778371,8.543501773,1.720844392,2.369200742720184e-18
826,1988/4/6,0.09093695,20.15332262,3.997950301,1.591680974,8.73375964,0.995967089,1.184600371360092e-18
827,1988/4/7,0.039446901,20.93883515,4.478227227,1.146443367,8.997354639,0.577560286,5.92300185680046e-19
828,1988/4/8,0.703999747,20.57075386,6.87023156,1.426849673,8.47574249,3.671356939,2.96150092840023e-19
829,1988/4/9,0.906220051,19.53011821,7.900620344,1.674137456,7.803066533,7.110809605,1.480750464200115e-19
830,1988/4/10,1.053944678,20.96167205,7.559627367,1.472904525,8.516619235,11.51467943,7.403752321000575e-20
831,1988/4/11,1.55877103,19.8044337,7.724380821,1.011938008,7.955897585,22.08780687,3.7018761605002876e-20
832,1988/4/12,3.16039312,20.46417999,6.986635271,0.98036903,8.388259239,64.44134127,1.8509380802501438e-20
833,1988/4/13,6.669265088,16.91954971,6.617084494,0.77309245,6.874679926,235.5302615,9.254690401250719e-21
834,1988/4/14,6.82884534,14.18780838,5.63188533,0.495892756,5.867774657,418.8262097,0.00011579658628206517
835,1988/4/15,2.278568439,13.08636866,4.012668214,0.830508156,5.742783227,257.36649,5.7891317145597624e-05
836,1988/4/16,0.980498344,14.80037898,3.633448721,0.599892749,6.528493494,150.3159417,2.8945658572798812e-05
837,1988/4/17,1.98466684,15.48344199,5.211224384,0.291834529,6.519791973,182.881233,1.4472829286399406e-05
838,1988/4/18,4.069778732,15.84487714,5.817596851,1.093769816,6.54864447,326.2812125,7.236414643199703e-06
